id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
4dmkjO4CS1xl0zO1Q95KmR,"Mefistofele: Act IV - Notte, cupa, truce",Mefistofele,5cg6egzwZu5htJArtNN77b,"['Arrigo Boito', 'Riccardo Muti']","['4QHgItlRsXcYDTm3eJoFDP', '7silW8RiEOoLBgAg5JBCL1']",13,2,False,0.25,0.142,2,-21.015,0,0.0559999999999999,0.967,0.0004,0.0879,0.0545,79.482,173573,4.0,1996,1996-03-30
7jmaRoGMznmIjMtyW1uvQg,Perfect Bliss,Soulever,62njwWOK56CgVo8B07wtuJ,['Bob Hinrichs'],['7gqiRO5QVcIZ06skEYgEtR'],2,1,False,0.773,0.608,0,-8.829,1,0.0477,0.0435,1.24e-05,0.411,0.748,130.047,171787,4.0,2005,2005-12-20
4bUito5JMhLCZ3WBoNaDYk,Dragonfly,Dragonfly,74byuumQiaciLl60cT0YDL,['Huong Thanh'],['0nTxVWwqJUKFJT7r0G69be'],3,1,False,0.599,0.499,7,-11.522,1,0.071,0.706,0.00532,0.0843,0.411,159.857,249693,4.0,2001,2001-08-27
3FHTwAVKSP4v19LLWXllV9,I.G.Y.,American Soft Rock,2SSQQYyYy6DYyDaV3eAkJ7,['Donald Fagen'],['0S1SjYebdSaiMpI8xSW2Wb'],8,1,False,0.8340000000000001,0.5589999999999999,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.8740000000000001,119.422,363413,4.0,2019,2019-07-12
7BjPV8yPZfX8kJ0hILKGq2,Hymne A L'amour,La Vie En Rose,1VBZYGhM1jpaqCHZKofg1Q,['Louis Philippe'],['46LmDfSgIWeh975lhmu9cU'],11,1,False,0.4029999999999999,0.365,7,-12.784,1,0.267,0.88,0.0,0.69,0.162,124.127,234987,3.0,2010,2010-02-01
01iDB8AQPxOTlNxCy7F4j9,Little B's Poem,Icons and Influences,6LbhoEvVJhO6V4XbmTv5F1,['George Cables'],['2UESE6AjDHmxcy9J30M29R'],6,1,False,0.562,0.247,10,-16.454,0,0.0351,0.8490000000000001,0.813,0.0875,0.7340000000000001,93.783,399373,3.0,2014,2014-01-21
28ckrnCiyGTelVZWjaXAI7,"Whiskey, Sexy USA",Wake Up!,08jwBYdNZI7XnVTg7ixeRf,['Indigo Soul'],['3bINWzSCk96XTRpn6ShEek'],1,1,False,0.382,0.768,2,-7.261,1,0.0493,0.00946,0.000101,0.0706,0.6779999999999999,167.162,213680,4.0,2005,2005-01-01
6WlxcZKpEV6Bwe9InoVhMp,WIFI LIT,BEASTMODE 2,6Ew52HWkgfbth9ihRAq2Xd,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],1,1,True,0.884,0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.182,0.313,144.97299999999996,176630,4.0,2018,2018-07-06
1LWRDnXJFWiZnaZMfwR8u2,Anything Other Than Kind,React or Die,4VHbJdl9QwwFZ1s7dW01LN,['Butcher Boy'],['38IoqLkEhotldxjA6RmdNj'],4,1,False,0.306,0.672,3,-9.458,1,0.042,0.25,0.215,0.198,0.61,63.164,212520,4.0,2009,2009-03-23
7lMVXNUsXzxAxnDnF66vN1,The Christmas Feeling,The Christmas Feeling,2PAGkZAGKuOT3SWqoLwNLx,['Peter Asplund'],['3gCWfv5obnwNI5vF6PTAwz'],2,1,False,0.342,0.561,5,-4.343,0,0.0451,0.765,0.0003109999999999,0.304,0.501,174.485,259067,3.0,2013,2013-11-04
5ADHUA1QkPdoaVLSAElQXT,Dearg Doom - Live,The Belfast Gigs (Bonus Tracks Version),4koGRwspr1vRu2muj3IFYW,['Horslips'],['2mcMCQLrNDEW6O1pAEK3dr'],9,1,False,0.312,0.934,0,-5.671,1,0.127,3.26e-05,0.7979999999999999,0.888,0.593,124.636,433373,4.0,2010,2010-06-11
3Kz0QYpR2hiPgNT9DQSfVd,Flattop,That Rock & Roll Beat,4Wv18MMwtgdco2ZXcMrzJV,['The Hi-Risers'],['1q2MU9Y0CBiRZyXrLuVbVI'],12,1,False,0.499,0.905,7,-3.266,1,0.035,0.0078,0.00013,0.0314,0.914,169.657,163653,4.0,2004,2004-12-01
1zQAlGENWKVjkITLGIZEtz,Rohypnol,With or Without It,6ZQtv5igoREVa579lx4HVA,['The Palmer Squares'],['0W7bHqLjZ2UVlUSEWSMTXZ'],11,1,True,0.809,0.667,11,-9.28,0,0.37,0.3720000000000001,0.0,0.392,0.795,134.1,212731,4.0,2020,2020-03-10
7Mqy1Z9BZNtmvezO3Pu1uW,Everything About You,Everything About You,29WjZDEE0VyHxXMsrlyo0g,['BYU Vocal Point'],['5zhxxb24WP6q6rbLHAn2UQ'],1,1,False,0.509,0.649,11,-8.519,1,0.0568,0.126,0.0,0.349,0.4629999999999999,87.839,197442,4.0,2019,2019-11-26
0BCKpQSwuDuLPeVF9nlt4c,Spill My Spice,Sipping on Rocket Fuel,0inblkp1yrUedrzEenGQIN,['Marshall Okell'],['5niSuRP2nfgnbwsKZoDdGg'],2,1,False,0.445,0.828,11,-5.511,0,0.0528,0.1639999999999999,0.00276,0.221,0.5820000000000001,173.88099999999997,195511,4.0,2015,2015-10-01
1xh7B3HfcRWrBdDFvV9e4O,Hush--With Subliminal Suggestions for Relaxation - Solo Electric Piano,Effortless Relaxation--Beautiful Music plus Subliminal Suggestions,5f8zcvz8FEYaWAs9v2r748,['Steven Halpern'],['2J3qGaj5UzHvu0fjlLgb8k'],8,1,False,0.26,0.00235,5,-29.062,1,0.0528,0.992,0.935,0.0854,0.0426,136.499,311307,3.0,1980,1980-07-07
2HZ5CRfdqL5X6ISsFFWUgl,Some Friends,Drugs for My Birthday,3QOpfX3rMMe8b6CbxhTlRi,['Hula Bees'],['1ZMRcvzBOazEBsi1qGnk9w'],3,1,False,0.688,0.62,0,-7.018,1,0.0424,0.574,2.96e-06,0.128,0.769,115.974,239947,4.0,2019,2019-05-18
0ew08DqVKkLFW85ikaZjYZ,Heroics and Heartaches,Pandora: Season One (Original Television Soundtrack),27epP99o5jr9xFtrE8X6Iy,"['Joe Kraemer', 'Penka Kouneva']","['1cqB0cMBR5OooKEEhRbWpl', '1LyxLTM9WPJJq6C10QKXgP']",12,1,False,0.179,0.132,6,-23.402,0,0.04,0.863,0.882,0.345,0.0505,89.73,345888,4.0,2020,2020-02-03
2iqgI3WLapmTu9wbOiOxh1,SHADOWS ON THE GROUND,YMO Go Home!,65eLRDu29Q3Tw11uDE97eo,['YELLOW MAGIC ORCHESTRA'],['2JIf5JxI3ypOSfrfNIIMQE'],10,2,False,0.789,0.5670000000000001,7,-7.782,1,0.0354,0.594,0.000648,0.135,0.725,130.178,262000,4.0,1999,1999
3Un1Xcq3aDxhlxGSZo4Hi8,I'm The Only Hell My Momma Ever Raised,It's My Life,5EdrRXlNTQzq1aI9GZxskU,['Pat James'],['25r5BSLtQArmXvQEg84xba'],2,1,False,0.753,0.846,11,-2.942,1,0.0432,0.357,0.0036899999999999,0.0452,0.867,105.785,198333,4.0,2005,2005-04-18
5OekyQ1vR84Uh74AUtr87v,My Offence (feat. Krystle Warren) - Brawther's Mean Dub,My Offence,19thP5VHVvIYM5NJOdbBHh,"['Hercules & Love Affair', 'Krystle Warren']","['1WHoAjAWGx5qLsgzpaOk7W', '0lKJ5JZwwv0JEQxfsGvvA4']",4,1,False,0.797,0.828,11,-9.762,0,0.0561,0.000169,0.922,0.0394,0.484,123.966,376877,4.0,2014,2014-09-01
1DotD5gdnduvhppk6zxhUh,Close to the Bone,A Wild Bird Flying,75HtUd7oMnkB70jJO9subN,['The Stone Coyotes'],['1p0NholKJLtbG8rnYRPsMG'],5,1,False,0.536,0.763,5,-6.752000000000002,0,0.0362,0.000184,0.0,0.0442,0.27,125.284,257200,4.0,2012,2012-06-21
5P52riBuOwv145cj895guY,River Rose,Ireland Bridge,2Y59TsSM6pAWOcH06wFC6b,['Becky Taylor'],['7wzjZeKmhd3FOHDNPW5Qaa'],9,1,False,0.19,0.408,4,-8.771,0,0.0338,0.471,0.0079,0.327,0.369,90.274,261360,3.0,2008,2008-01-01
4bCuk3w3f1nYy9c1GH7Obt,Breathe,The Good Fight,6cslP0EWzRpgzxajyIz5JO,['Brothers N Arms'],['36Fmn44bqUadFHXQIkNdLS'],2,1,False,0.418,0.841,9,-6.2810000000000015,1,0.0617,0.00045,4.22e-06,0.15,0.754,150.357,178574,4.0,2012,2012-02-01
19qcpTIPvyssrC6pHgdUX3,Winter Millenium,The Archaic Course,0Pv6CLRFGWXkDduPeyz0ab,['Borknagar'],['0vxxsjcDy61x5zvrOqwHIL'],7,1,False,0.0795,0.932,2,-5.227,1,0.0732,1.5e-05,0.00936,0.0843,0.352,173.25400000000005,343600,3.0,1998,1998-07-13
2HxSczAUouo61zJJIq3Ypl,Baby I'm Coming Home,Baby I'm Coming Home,6TTJxPose5KFhRgHYp1PBm,['Ally Brooke'],['6TXM1kV4L8DsDAkAfbOPYk'],1,1,False,0.667,0.561,2,-5.247999999999998,1,0.0351,0.252,3.12e-06,0.181,0.616,129.90200000000002,195692,4.0,2020,2020-10-29
1b4oaksq0iLolgHurXgu0H,"8 Piano Pieces, Op. 76: No. 6. Intermezzo in A Major",Easy-Listening Piano Classics: Brahms,1QnEwWi5HZj4wEGVm3bMwQ,"['Johannes Brahms', 'Idil Biret']","['5wTAi7QkpP6kp8a54lmTOq', '5SBOWUBQdfga0xprPVBxOr']",9,2,False,0.2239999999999999,0.0197,9,-31.096,1,0.0393,0.993,0.897,0.0962,0.0547,66.331,263227,4.0,2010,2010-02-23
6l6hr5wKHwnpn1UalJkGjO,Lost in Time,Catalyst: Beginnings and Bridges,0Ij6yor2Pfqin4gexzDDRm,['Xtortion Audio'],['4mtNoMN4jglEdAWfrD5N9z'],9,1,False,0.173,0.122,4,-23.207,1,0.0439,0.883,0.955,0.163,0.0365,131.03799999999998,69851,4.0,2015,2015-10-08
5ynOy6NT393q5yA7a8ulT2,Drill,"Ashe Tape, Vol. 2",6YAqqNz4FFlAS9OwMhl1Cv,['ASHE 22'],['3tTvSeZiFDP3CY5EdPGcR4'],6,1,True,0.89,0.3670000000000001,9,-16.933,1,0.286,0.159,3.4e-05,0.0969999999999999,0.13,129.982,131000,4.0,2019,2019-11-29
2OD70XoioVCjOYgBHJNhaW,Gun,Sillygomania,6UZIf78fo4aDBuVu3ZB133,['Loïc Nottet'],['5nAiCPenjjdpUJAmElxmuu'],9,1,False,0.254,0.252,0,-8.66,1,0.0315,0.888,1.52e-05,0.0917,0.0536,178.31099999999995,263480,3.0,2020,2020-05-29
3EJXyHt2mib8Ax5KrzQwAP,Willin' To Learn - Live,Soul Vaccination: Tower Of Power Live,4y5QcixH2qND9O2CHUi9vO,['Tower Of Power'],['0JCxGVxsISZzJHJPUOtceB'],5,1,False,0.435,0.547,7,-5.5420000000000025,0,0.0424,0.12,4.51e-06,0.716,0.364,117.182,366933,3.0,1999,1999-08-03
3lX0VGd68zOapFmfFF2x23,The Blue Marble,The Underdog,7ueMHaIkjK0w9EyLNdvNnX,['GUM'],['4Oov8BULUOBiX6UVpP04JW'],8,1,False,0.52,0.921,4,-5.436,0,0.0464,0.0529,0.331,0.142,0.444,164.98,285643,4.0,2018,2018-04-06
1DbfAmMalOZKRZa29JgQER,"Symphony No. 48 in C Major, Hob.I:48, ""Maria Theresa"": II. Adagio","Haydn: Symphonies, Vol. 4 (Nos. 45, 48, 102)",6fHq9tL4dpxoE0wIgXchEG,"['Franz Joseph Haydn', 'Capella Istropolitana', 'Barry Wordsworth']","['656RXuyw7CE0dtjdPgjJV6', '3COykW4UPvB0DqwnzlnfWt', '5sjJnaI3YhaO8KylpJk3gN']",6,1,False,0.107,0.022,5,-29.404,1,0.046,0.969,0.856,0.0836,0.0458,74.02,452000,3.0,1990,1990-08-22
2OvSX1pzmbOLKD15F1WxwW,Freighter Operator,Untie the Horses,2GwKr7Sdci2OX8PQUdBCP8,['Truckstop Preachers'],['7pCUhtgcsx4L6VbjkoyBCP'],1,1,False,0.516,0.912,7,-5.596,1,0.0549,0.00391,0.0,0.3329999999999999,0.6579999999999999,125.089,165253,4.0,2015,2015-11-03
1dU7u3BTnVdwLoPduSEFyZ,Hello Trouble,Backroads,2BbLRIrhOBgZiMXZXcpT8p,['Kickin Grass'],['5OJCa6v7OehEVMHdU9wVR7'],5,1,False,0.682,0.569,11,-6.138999999999999,1,0.0555,0.884,0.000788,0.311,0.939,154.942,83800,1.0,2004,2004-01-15
4DxDEr1mbKHGL0zyKaDYqV,The Last Rose of Summer,Seasons,4A9rziKffD2EXC63WGvPzs,"['Traditional', 'James Galway', 'The Chieftains', 'Dudley Simpson', 'RCA Victor Chamber Orchestra']","['1U5zgr455OGyIkLNXvDdrf', '774mHr909NkDVeyyXQBQfZ', '6AnrSlk5Gp1YMXgaI3mWCL', '3nBrzaslVeGq206xtZc9T7', '69142fF9tTTL5CPcArFIVB']",9,1,False,0.2,0.0983,1,-21.213,1,0.0407,0.989,0.884,0.144,0.141,78.218,195627,3.0,1977,1977
6l9awtAevS0J1bo1j1RK9Z,Doireann's Waltz,Waiting For An Echo,0052ifeoKRVnB9sTYba4tj,['Solas'],['2CGGUtRYybRjQmuUwXugeP'],7,1,False,0.369,0.294,4,-8.814,1,0.0291,0.55,0.0,0.196,0.245,91.807,253933,3.0,2006,2006-05-22
3NhmrsVY3mK3sFw4zS24CA,Plain Of Jars,False Flag,5MagQVbzuHpX4onV0Fv3JT,['Rangda'],['5nr4gs8O2gxJSpNO8coHKx'],6,1,False,0.265,0.514,2,-9.845,0,0.0272,0.0374,0.613,0.1009999999999999,0.2769999999999999,95.287,927840,4.0,2010,2010-05-18
0GyGcKCqRxtFgyOubiVmHX,Jesus,There's A Bar Around The Corner,4ZXigRUqt0WXd8GlD4fyvS,['Jenny Mae'],['3xuKPYeaHjtFrZKDkLrJ5Z'],6,1,False,0.258,0.467,0,-8.197000000000001,1,0.0308,0.915,0.0125,0.136,0.296,82.39,275267,4.0,2006,2006-01-24
2QableFhgYHNPIQI8iVwxg,Heartbeat,Monstercat - Best of 2013,76cX37uc6ebY9Ie34sbpBW,"['Vicetone', 'Collin McLoughlin']","['0daugAjUgbJSqdlyYNwIbT', '6oKeE1UH8FizqNPScqM1NE']",21,1,False,0.72,0.77,11,-4.069,0,0.0762,0.035,1.88e-06,0.46,0.217,127.996,393750,4.0,2013,2013-12-19
1QCUrXrY1qlxRhL3a9LYCA,Me and the Devil Blues,King Of The Delta Blues Singers,2IWaNq5o4tG1w6yxve5BMU,['Robert Johnson'],['0f8MDDzIc6M4uH1xH0o0gy'],15,1,False,0.7170000000000001,0.111,11,-13.805,1,0.0873,0.931,0.0001629999999999,0.107,0.15,82.181,154667,4.0,1937,1937
69cHfcAWqldcDcQRxwMGZW,Precision Auto - Live,Clambakes Vol. 3: When We Were 10 - Live at Cat's Cradle 1999,4zrSeIBe9oFVUiF7gnyRF6,['Superchunk'],['7lmde7T1WJPFwv1eR6melP'],20,1,False,0.191,0.897,9,-7.536,1,0.0837,4.77e-05,0.15,0.111,0.15,124.906,272307,4.0,2020,2020-06-12
7HVImlKrlBU16N3CglDkn2,Too Much Change - Edit,Too Much Change (Edit),1DgouCtEq3kR3nQ4iwhShZ,['Moby'],['3OsRAKCvk37zwYcnzRf5XF'],1,1,False,0.391,0.528,6,-9.639,0,0.0333,0.152,0.0314,0.1159999999999999,0.259,119.948,196667,3.0,2020,2020-05-01
7a5LlmmZ3mRtpHCIONblpX,"Serenade No. 7 in D Major, K. 250 ""Haffner"": VI. Andante","Mozart: Serenade No. 7 in D Major, K. 250 ""Haffner""",3qsY5iSM7alqavXC19N1Wv,"['Wolfgang Amadeus Mozart', 'Jean-Pierre Rampal', 'Liszt Ferenc Kamarazenekar']","['4NJhFmfw43RLBLjQvxDuRS', '1CyKlAhkI1ztihZ5V0yx6s', '7MYuUyBz2QtJJ5QqYG7p0s']",7,1,False,0.27,0.0377,9,-23.93,1,0.0433,0.971,0.847,0.104,0.177,113.741,476040,4.0,1995,1995-04-01
4UItlnUm58uNa7FkIVJ1eG,Ridiculous,The Jersey Switch,3uViWqgT0bwdUZR3HnduMd,['Reverse'],['46AhFmvEiekcWZ9r4moQop'],4,1,False,0.309,0.912,2,-5.287000000000001,1,0.0796,4.22e-05,5.86e-05,0.3429999999999999,0.43,169.278,193867,4.0,2002,2002-01-01
18Gm4sFOsAMzrnpfqOqaEh,Gotta Git Drunk,Oakland Stadtmusikanten,64CCQJdPN33uBMEyUdFswC,['Strychnine'],['23CaeBCkcykofgMkL7TVzo'],9,1,False,0.172,0.942,11,-5.135,0,0.0964,4.29e-06,0.6890000000000001,0.373,0.377,160.78,136107,4.0,2003,2003
0rRBEjSwEzm0WFOIZbINCm,Feels Like Home,Joan Ryan,4SPhWjKE9tvJX2hlGJDC4o,['Joan Ryan'],['7ksQ2b54CeWSAaYpO3sMbz'],5,1,False,0.346,0.215,0,-12.552,1,0.0348,0.954,8.070000000000001e-05,0.113,0.236,94.978,219933,4.0,2007,2007-01-01
3nUIwjo1ho55GWR2YClI8K,He Won't Open the Door,Lore,09x25TUKcHtSYTDNNFQGHZ,['Max Richter'],['2VZNmg4vCnew4Pavo8zDdW'],6,1,False,0.166,0.0436,7,-24.425,1,0.0431,0.0665,0.7709999999999999,0.183,0.027,112.822,138460,5.0,2012,2012-09-25
5jfE6hKeBqvKQ2KutwtvfQ,Loving On the Fault Line,Shadows of Dreams,3IIPeBwFiazjid4eAbEGD8,['Don Beck'],['4OAQ2msDek3sk1thxcQ90g'],5,1,False,0.525,0.72,2,-9.373,1,0.0317,0.419,0.0384,0.303,0.44,129.97,230713,4.0,2015,2015-07-20
6fVc2tEOFSrZOgtOS7WzCq,Dancing Waves - Excerpt From Dancing Waves,As It Is Now - 25 Years Of Visionary Music,0Jf3uPv7v3AzdiYQ7EHzR9,"['Suzanne Doucet', 'Chuck Plaisance']","['1ZtE5MBw2gvmhdVXB909WU', '4wfZxczwjNep3PNGUWMwkZ']",11,1,False,0.21,0.416,6,-19.878,0,0.0829,0.00149,0.00283,0.321,0.4039999999999999,63.592,182227,4.0,2005,2005-12-02
1dwhVUybg2BWT2lJMdFsxT,I Am The Man Thomas,Ralph Stanley & The Clinch Mountain Boys 1971-1973,7mVob7JkAYKnr0TUNx7ZDq,['Ralph Stanley'],['4fMhmL6pvw61o0C1z8Bdib'],1,1,False,0.5820000000000001,0.516,5,-11.352,1,0.0337,0.633,0.0364,0.322,0.648,133.161,116760,4.0,2005,2005-04-20
1kagrdkIGD6mSfPZCZ9bin,Hard Delta Blues,Mississippi 1930 - A Fictional Journey To The Land Where The Blues Began,6nLurYGl9olsbvpcWDJtxP,['Al Cook'],['6e6va7t3JdEdVwzoiQfRko'],15,1,False,0.6409999999999999,0.261,2,-8.408,1,0.0409,0.987,0.00134,0.0969999999999999,0.436,164.005,198413,4.0,2013,2013-12-05
2UtpQrUYcBi8H0XehwU2Iq,Emergency,James Arthur (Deluxe),029WUoBjWc7Js1QiPH3mw0,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],1,2,False,0.614,0.6629999999999999,11,-6.119,0,0.0498,0.00552,0.0,0.1889999999999999,0.435,86.979,247813,4.0,2013,2013-11-04
0zkFewG0lTLugQd2a9DXnM,Chunna Mise Mo Leannan,Mary Ann Kennedy & Na Seòid,13mfC17p3N37FbmegBYXTC,['Mary Ann Kennedy & Na Seòid'],['1FJHxaT6926JGUVXtkBlJG'],1,1,False,0.5770000000000001,0.1169999999999999,6,-6.94,0,0.042,0.921,0.0,0.322,0.698,126.094,241760,4.0,2008,2008-02-25
276WnVIGnv2dESsJ2Fakuw,Aritmia,La Strada Invisibile,5JEW0isqD0vYpZ0CqGxmhD,"['Rita Marcotulli', 'Luciano Biondini']","['1KaiGnVyxEODkywQQBoSZJ', '0AHji8QRcQS9bGeIFHA3D0']",1,1,False,0.416,0.674,5,-7.646,0,0.0529,0.8270000000000001,0.925,0.0495,0.5,200.548,370571,4.0,2014,2014-09-26
6DoDoVOTsUxbIdzTWq3B8s,Burna Boy Interlude,Featuring Ty Dolla $ign,6M4Nu5UgX097dxeF2lm9P8,['Ty Dolla $ign'],['7c0XG5cIJTrrAgEC3ULPiq'],10,1,False,0.515,0.311,8,-15.304,1,0.0332,0.989,0.895,0.25,0.7170000000000001,81.123,46911,4.0,2020,2020-10-23
4JarbLy1mRolsDS7qbiji6,The Losing Side of History,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",7IACcKsPaMrCJjwsZLjoJ3,['Bear McCreary'],['2ifvIECHAlEgPMBuBOJ0lG'],9,1,False,0.142,0.077,4,-22.31,0,0.0458,0.893,0.445,0.0882,0.0372,101.804,292045,4.0,2015,2015-02-10
3zn8WPm8fcjBUOcdEbbzyv,Stories,At Last,3gDWSFg0hr3J5QDYRhN1p4,['Dean Stevens'],['5mJWEAcGp63vKMopyEDOO6'],6,1,False,0.625,0.302,7,-13.335,1,0.0325,0.8109999999999999,2.410000000000001e-05,0.123,0.65,72.597,319853,4.0,2008,2008-10-31
0TJEsTaV9ziyIXRIpPRdkZ,...En Este Infierno,...En Este Infierno - EP,3hVSOnL6zVbsUHpt0SgRAN,['Segismundo Toxicómano'],['0sKBEhvr6hz7Wpptw0fY8U'],1,1,False,0.561,0.955,11,-3.5780000000000003,0,0.0448,0.000136,0.0,0.33,0.728,113.965,147533,4.0,2014,2014
6VsbaltYNk0gmFumHMYit9,Outlandish,A Muse In Her Feelings,7oMha1U1cFITFdKeTVeoft,['dvsn'],['7e1ICztHM2Sc4JNLxeMXYl'],9,1,False,0.88,0.41,0,-7.073,1,0.1669999999999999,0.305,0.000188,0.0803,0.417,104.048,165919,4.0,2020,2020-04-17
5Jyg0nR1J6z3aurDaFBi2G,O quanta qualia,12th-Century Chant,3JHXbdfg0itvBRyoJwRE1n,"['Peter Abelard', 'Schola Gregoriana Of Cambridge', 'Winchester Cathedral Choir', 'Mary Berry']","['7ItQ35Mxo31kplSuB3I0Be', '0HefU3wY0bPtY8AnR08Bvr', '4r9flR20LpjcUAz5YE0Vkz', '5dQd7sxyCjzL2DVVSU3Bxw']",1,1,False,0.249,0.0191,10,-30.889,0,0.0552,0.968,0.0,0.125,0.244,73.541,279000,3.0,1994,1994-01-01
4aqfREjGLoNTdSDS5qAJ2Y,I Think I Will,Cry,31dTRo0NNqbzLzti88cImC,['Faith Hill'],['25NQNriVT2YbSW80ILRWJa'],13,1,False,0.474,0.7509999999999999,6,-6.047999999999999,1,0.0596,0.00496,0.0,0.147,0.498,153.939,248400,4.0,2002,2002-10-15
2QjE2uzZhBQSY6wwfnO57G,In Bloom,Blessings of the Highest Order,1SRMNzbn0CbHpSSJJN5KpA,['Thou'],['4KoZpKiPeX4jIi7Euwcfuo'],14,1,False,0.387,0.838,3,-6.428999999999999,1,0.0559999999999999,1.87e-06,0.903,0.281,0.304,150.033,267480,4.0,2020,2020-06-05
6IxIDrISP4jZ3Mi4AYfCRq,Bootleg Whiskey,Brutish Little Ballet,30EHZyzj7xL5p5hxnKHoU1,['Don Everett Pearce'],['1aYOK3l8glz4E3ivo4wkL2'],4,1,False,0.687,0.513,4,-8.832,1,0.0279,0.3289999999999999,0.0,0.104,0.44,112.596,249040,4.0,2002,2002-07-30
3XtLo4w9WckV8Gy6vbV8SE,"Kyoto - Live at Osaka Kosei Nenkin Kaikan, Osaka, Japan - July 1973",Lotus,1w68j0b4xpnz0PDRXraBG0,['Santana'],['6GI52t8N5F02MxU0g5U69P'],2,2,False,0.306,0.919,1,-13.931,0,0.0836,0.000917,0.6940000000000001,0.283,0.102,83.84299999999998,597907,4.0,1974,1974-05-01
6Zx7AqQu1lDw3vXK0bmLDy,Tigrane (Excerpts): Overture,The Other Cleopatra: Queen of Armenia,2pVUZrtnt4yfRAZbtfTHQa,"['Johann Adolf Hasse', 'Kaunas City Symphony Orchestra', 'Constantine Orbelian']","['6w8vbl8dEQWsrWokjeM4sn', '4slZ6XWWAmzI2FqyrQi2bt', '7sadiOYNVOqYMQYBsv0VnK']",9,1,False,0.433,0.1,2,-21.837,1,0.0425,0.95,0.8220000000000001,0.418,0.4529999999999999,131.46200000000002,321834,4.0,2020,2020-03-20
5QJAFbTDWls7HYtBeSIg4K,Perfect Day,"Busted Jukebox, Volume 1",3UHGDyigOGGTj4DyTanLxV,"['Shovels & Rope', 'Preservation Hall Jazz Band']","['1M3BVQ36cqPQix8lQNCh4K', '2S0rCVs10P1Q0v51wmOrM5']",9,1,False,0.353,0.326,5,-10.492,0,0.0308,0.863,8.1e-06,0.148,0.221,139.917,230387,3.0,2015,2015-11-20
1zDsh0yDHD21xj7Bl1gLct,Le voyage de MM. Dunanan pere et fils (arr. for piano),"Offenbach, J.: Piano Music, Vol. 3",47uKYiV2mKJVCmYsd6drWA,"['Anonymous\xa0', 'Jacques Offenbach', 'Marco Sollini']","['35y6unM66rGPWHTRFNrqKS', '4OihBPCQzR4GfbzqOY69Xm', '0Cij0PQCvea3siPuyIKvuV']",8,1,False,0.5710000000000001,0.171,4,-22.671,1,0.0648,0.988,0.857,0.13,0.836,123.567,179800,4.0,2008,2008-01-01
506GmvjUSbTBOfUDoBp3Lr,Promise,Vanquish,41ADzZczqOxfK0FjsKB8fi,['Popcaan'],['62DmErcU7dqZbJaDqwsqzR'],4,1,False,0.613,0.6759999999999999,0,-4.456,1,0.212,0.43,3.54e-06,0.124,0.3670000000000001,65.834,194046,3.0,2019,2019-12-19
0sf3ibij5CWFR7NPixGKbI,Blond - Live,Live - Schwerelos,5z040RptJnwitktMHMeIaT,['Rainhard Fendrich'],['4vWQjpI68kWBNkXOEbi1D6'],15,1,False,0.62,0.882,11,-6.75,1,0.0338,0.408,0.000487,0.988,0.708,144.813,255200,4.0,1998,1998-10-23
1AhZpxAjEzkwC2KPzD75c1,Infusion,Critical Mass,0pt8SGJapQkyZ313H09r1E,['Xtortion Audio'],['4mtNoMN4jglEdAWfrD5N9z'],11,1,False,0.397,0.622,2,-11.166,1,0.0447,0.00233,0.889,0.119,0.0695,140.05,174857,4.0,2014,2014-11-11
0VguAaGQFWdW9MZax2VTfP,All Through the Night - Original Mix,Zion Audio,52cKkAyM4DbIwOgK8waJJL,['B. Davis'],['3h7zQJgr7mRhHlDcqtlR54'],1,1,False,0.623,0.841,3,-3.818,0,0.0292,0.00326,0.115,0.349,0.961,132.046,193587,4.0,2013,2013-05-21
3a4zLuqIMyR5NvgnyxfuOJ,Books on Buffett,Wentfishing,63YIj6QWyT6IODwTWBrC3J,['Jerrell'],['6CJiNtZDjeumPkLtG9zUwQ'],6,1,True,0.599,0.6709999999999999,7,-6.556,0,0.282,0.3,0.0,0.133,0.6920000000000001,90.04899999999998,162981,3.0,2020,2020-06-19
5Q5cQYxORk0nSaHx8H0ypx,Zaaab,Are Euphoria,3X87RB0J0TEJ2q4wlmQ0x0,"['Dustin Wong', 'Takako Minekawa']","['484ZnYb0Vh2fHtYD0bEQuF', '3XxrXIYWH5PpuTbYSXDOZw']",3,1,False,0.534,0.362,11,-13.242,1,0.0913,0.0646,0.8,0.0992,0.0365,161.15,470920,4.0,2017,2017-06-16
6WcOilVh5COHd9UdedOmv3,On and On,In Darkness or in Light (Re-Issue),6x76UWogo0CcCHos8UUaI2,['Metanoia'],['1NitMmcQnJ3VueH9ekDPxk'],4,1,False,0.322,0.969,2,-6.659,1,0.0643,0.000268,0.64,0.121,0.495,173.71599999999995,259560,4.0,2018,2018-04-20
